Gene stable ID	Transcript stable ID	Gene stable ID	Transcript stable ID
AT5G56670	AT5G56670.1	Os06g0172600	Os06t0172600-00
AT3G18035	AT3G18035.2	Os05g0597200	Os05t0597200-01
AT3G18035	AT3G18035.1	Os05g0597200	Os05t0597200-01
AT3G12380	AT3G12380.2	Os01g0144340	Os01t0144340-00
AT3G12380	AT3G12380.1	Os01g0144340	Os01t0144340-00
AT3G53260	AT3G53260.1	Os02g0626600	Os02t0626600-00
AT3G53260	AT3G53260.1	Os04g0518400	Os04t0518400-01
AT4G23630	AT4G23630.1	Os02g0265900	Os02t0265900-02
AT4G23630	AT4G23630.1	Os02g0265900	Os02t0265900-04
AT4G23630	AT4G23630.1	Os02g0265900	Os02t0265900-01
AT4G23630	AT4G23630.1	Os02g0265900	Os02t0265900-03
AT4G23630	AT4G23630.2	Os02g0265900	Os02t0265900-02
AT4G23630	AT4G23630.2	Os02g0265900	Os02t0265900-04
AT4G23630	AT4G23630.2	Os02g0265900	Os02t0265900-01
AT4G23630	AT4G23630.2	Os02g0265900	Os02t0265900-03
AT3G26300	AT3G26300.1	Os07g0291750	Os07t0291750-00
AT2G13840	AT2G13840.1	Os03g0192000	Os03t0192000-01
AT3G11840	AT3G11840.1	Os12g0161100	Os12t0161100-00
AT4G09640	AT4G09640.1	Os01g0882300	Os01t0882300-02
AT4G09640	AT4G09640.1	Os01g0882300	Os01t0882300-01
AT3G52840	AT3G52840.1	Os06g0573600	Os06t0573600-01
AT3G52840	AT3G52840.1	Os06g0573600	Os06t0573600-02
AT3G52840	AT3G52840.1	Os06g0573600	Os06t0573600-03
AT3G52840	AT3G52840.2	Os06g0573600	Os06t0573600-01
AT3G52840	AT3G52840.2	Os06g0573600	Os06t0573600-02
AT3G52840	AT3G52840.2	Os06g0573600	Os06t0573600-03
AT1G66220	AT1G66220.1	Os01g0795200	Os01t0795200-01
AT1G66220	AT1G66220.1	Os02g0270200	Os02t0270200-01
AT2G43640	AT2G43640.1	Os04g0623700	Os04t0623700-01
AT2G43640	AT2G43640.3	Os04g0623700	Os04t0623700-01
AT2G43640	AT2G43640.2	Os04g0623700	Os04t0623700-01
AT1G27070	AT1G27070.1	Os03g0686900	Os03t0686900-01
AT4G14690	AT4G14690.1	Os07g0178700	Os07t0178700-01
AT3G14410	AT3G14410.1	Os08g0135100	Os08t0135100-01
AT5G58740	AT5G58740.1	Os01g0668000	Os01t0668000-01
AT5G58740	AT5G58740.1	Os01g0668000	Os01t0668000-02
AT4G20340	AT4G20340.2	Os12g0140266	Os12t0140266-00
AT4G20340	AT4G20340.3	Os12g0140266	Os12t0140266-00
AT4G20340	AT4G20340.1	Os12g0140266	Os12t0140266-00
AT1G29890	AT1G29890.2	Os01g0631100	Os01t0631100-02
AT1G29890	AT1G29890.2	Os01g0631100	Os01t0631100-01
AT1G29890	AT1G29890.1	Os01g0631100	Os01t0631100-02
AT1G29890	AT1G29890.1	Os01g0631100	Os01t0631100-01
AT1G29890	AT1G29890.3	Os01g0631100	Os01t0631100-02
AT1G29890	AT1G29890.3	Os01g0631100	Os01t0631100-01
AT1G26780	AT1G26780.2	Os08g0435725	Os08t0435725-00
AT1G26780	AT1G26780.1	Os08g0435725	Os08t0435725-00
AT5G04840	AT5G04840.2	Os02g0538900	Os02t0538900-01
AT5G04840	AT5G04840.1	Os02g0538900	Os02t0538900-01
AT4G11770	AT4G11770.1	Os07g0673700	Os07t0673700-01
AT3G57240	AT3G57240.1	Os01g0947000	Os01t0947000-01
AT3G57240	AT3G57240.1	Os01g0944700	Os01t0944700-01
AT3G10750	AT3G10750.1	Os01g0752100	Os01t0752100-01
AT2G46450	AT2G46450.4	Os06g0527100	Os06t0527100-01
AT2G46450	AT2G46450.4	Os02g0255000	Os02t0255000-03
AT2G46450	AT2G46450.4	Os02g0255000	Os02t0255000-01
AT2G46450	AT2G46450.4	Os02g0255000	Os02t0255000-02
AT2G46450	AT2G46450.2	Os06g0527100	Os06t0527100-01
AT2G46450	AT2G46450.2	Os02g0255000	Os02t0255000-03
AT2G46450	AT2G46450.2	Os02g0255000	Os02t0255000-01
AT2G46450	AT2G46450.2	Os02g0255000	Os02t0255000-02
AT2G46450	AT2G46450.1	Os06g0527100	Os06t0527100-01
AT2G46450	AT2G46450.1	Os02g0255000	Os02t0255000-03
AT2G46450	AT2G46450.1	Os02g0255000	Os02t0255000-01
AT2G46450	AT2G46450.1	Os02g0255000	Os02t0255000-02
AT2G46450	AT2G46450.3	Os06g0527100	Os06t0527100-01
AT2G46450	AT2G46450.3	Os02g0255000	Os02t0255000-03
AT2G46450	AT2G46450.3	Os02g0255000	Os02t0255000-01
AT2G46450	AT2G46450.3	Os02g0255000	Os02t0255000-02
AT2G46915	AT2G46915.1	Os06g0104000	Os06t0104000-01
AT2G46915	AT2G46915.2	Os06g0104000	Os06t0104000-01
AT5G22850	AT5G22850.1	Os01g0777200	Os01t0777200-01
AT1G47380	AT1G47380.1	Os02g0567200	Os02t0567200-01
AT1G21200	AT1G21200.2	Os02g0542400	Os02t0542400-01
AT1G21200	AT1G21200.1	Os02g0542400	Os02t0542400-01
AT2G27110	AT2G27110.1	Os03g0655600	Os03t0655600-02
AT2G27110	AT2G27110.1	Os03g0655600	Os03t0655600-01
AT2G27110	AT2G27110.1	Os03g0655600	Os03t0655600-03
AT2G27110	AT2G27110.2	Os03g0655600	Os03t0655600-02
AT2G27110	AT2G27110.2	Os03g0655600	Os03t0655600-01
AT2G27110	AT2G27110.2	Os03g0655600	Os03t0655600-03
AT2G27110	AT2G27110.3	Os03g0655600	Os03t0655600-02
AT2G27110	AT2G27110.3	Os03g0655600	Os03t0655600-01
AT2G27110	AT2G27110.3	Os03g0655600	Os03t0655600-03
AT4G32120	AT4G32120.1	Os06g0176200	Os06t0176200-01
AT4G33650	AT4G33650.1	Os01g0920400	Os01t0920400-01
AT4G33650	AT4G33650.1	Os01g0920400	Os01t0920400-02
AT4G33650	AT4G33650.2	Os01g0920400	Os01t0920400-01
AT4G33650	AT4G33650.2	Os01g0920400	Os01t0920400-02
AT1G77770	AT1G77770.2	Os09g0451800	Os09t0451800-01
AT1G77770	AT1G77770.3	Os09g0451800	Os09t0451800-01
AT1G77770	AT1G77770.1	Os09g0451800	Os09t0451800-01
AT2G39750	AT2G39750.1	Os01g0846600	Os01t0846600-02
AT2G39750	AT2G39750.1	Os01g0846600	Os01t0846600-01
AT2G27950	AT2G27950.2	Os02g0823300	Os02t0823300-01
AT2G27950	AT2G27950.2	Os02g0823300	Os02t0823300-02
AT2G27950	AT2G27950.3	Os02g0823300	Os02t0823300-01
AT2G27950	AT2G27950.3	Os02g0823300	Os02t0823300-02
AT2G27950	AT2G27950.1	Os02g0823300	Os02t0823300-01
AT2G27950	AT2G27950.1	Os02g0823300	Os02t0823300-02
AT2G32830	AT2G32830.1	Os10g0444700	Os10t0444700-02
AT2G32830	AT2G32830.1	Os10g0444700	Os10t0444700-01
AT4G34180	AT4G34180.1	Os02g0187100	Os02t0187100-00
AT4G29850	AT4G29850.1	Os02g0176400	Os02t0176400-01
AT1G43800	AT1G43800.1	Os01g0880800	Os01t0880800-01
AT5G59460	AT5G59460.1	Os01g0144600	Os01t0144600-01
AT5G59460	AT5G59460.2	Os01g0144600	Os01t0144600-01
AT1G52330	AT1G52330.1	Os03g0696000	Os03t0696000-01
AT1G52330	AT1G52330.2	Os03g0696000	Os03t0696000-01
AT2G25300	AT2G25300.2	Os06g0176200	Os06t0176200-01
AT2G25300	AT2G25300.1	Os06g0176200	Os06t0176200-01
AT3G54640	AT3G54640.1	Os03g0797000	Os03t0797000-01
AT3G54640	AT3G54640.1	Os07g0182100	Os07t0182100-01
AT1G07900	AT1G07900.1	Os03g0287400	Os03t0287400-01
AT5G19590	AT5G19590.2	Os01g0595400	Os01t0595400-01
AT5G19590	AT5G19590.1	Os01g0595400	Os01t0595400-01
AT3G19670	AT3G19670.3	Os01g0532200	Os01t0532200-01
AT3G19670	AT3G19670.3	Os01g0532200	Os01t0532200-02
AT3G19670	AT3G19670.1	Os01g0532200	Os01t0532200-01
AT3G19670	AT3G19670.1	Os01g0532200	Os01t0532200-02
AT3G19670	AT3G19670.2	Os01g0532200	Os01t0532200-01
AT3G19670	AT3G19670.2	Os01g0532200	Os01t0532200-02
AT3G19670	AT3G19670.4	Os01g0532200	Os01t0532200-01
AT3G19670	AT3G19670.4	Os01g0532200	Os01t0532200-02
AT1G02190	AT1G02190.1	Os02g0621300	Os02t0621300-01
AT1G02190	AT1G02190.2	Os02g0621300	Os02t0621300-01
AT2G39800	AT2G39800.4	Os01g0848200	Os01t0848200-01
AT2G39800	AT2G39800.4	Os01g0848200	Os01t0848200-02
AT2G39800	AT2G39800.1	Os01g0848200	Os01t0848200-01
AT2G39800	AT2G39800.1	Os01g0848200	Os01t0848200-02
AT2G39800	AT2G39800.2	Os01g0848200	Os01t0848200-01
AT2G39800	AT2G39800.2	Os01g0848200	Os01t0848200-02
AT2G39800	AT2G39800.3	Os01g0848200	Os01t0848200-01
AT2G39800	AT2G39800.3	Os01g0848200	Os01t0848200-02
AT1G25230	AT1G25230.1	Os03g0238600	Os03t0238600-01
AT1G25230	AT1G25230.3	Os03g0238600	Os03t0238600-01
AT1G25230	AT1G25230.2	Os03g0238600	Os03t0238600-01
AT5G25510	AT5G25510.1	Os05g0178400	Os05t0178400-01
AT1G68550	AT1G68550.2	Os09g0309700	Os09t0309700-01
AT1G68550	AT1G68550.1	Os09g0309700	Os09t0309700-01
AT5G63950	AT5G63950.2	Os04g0692750	Os04t0692750-01
AT5G63950	AT5G63950.1	Os04g0692750	Os04t0692750-01
AT1G78280	AT1G78280.1	Os03g0389900	Os03t0389900-01
AT1G78280	AT1G78280.1	Os03g0389900	Os03t0389900-02
AT5G65690	AT5G65690.1	Os03g0255500	Os03t0255500-02
AT5G65690	AT5G65690.1	Os03g0255500	Os03t0255500-01
AT5G65690	AT5G65690.3	Os03g0255500	Os03t0255500-02
AT5G65690	AT5G65690.3	Os03g0255500	Os03t0255500-01
AT5G65690	AT5G65690.4	Os03g0255500	Os03t0255500-02
AT5G65690	AT5G65690.4	Os03g0255500	Os03t0255500-01
AT5G65690	AT5G65690.2	Os03g0255500	Os03t0255500-02
AT5G65690	AT5G65690.2	Os03g0255500	Os03t0255500-01
AT5G66570	AT5G66570.1	Os01g0501800	Os01t0501800-01
AT5G57120	AT5G57120.1	Os12g0613500	Os12t0613500-01
AT5G57120	AT5G57120.1	Os12g0613500	Os12t0613500-02
AT5G57120	AT5G57120.2	Os12g0613500	Os12t0613500-01
AT5G57120	AT5G57120.2	Os12g0613500	Os12t0613500-02
AT5G44370	AT5G44370.1	Os11g0186800	Os11t0186800-01
AT1G29820	AT1G29820.1	Os01g0664100	Os01t0664100-01
AT1G29820	AT1G29820.2	Os01g0664100	Os01t0664100-01
AT5G15230	AT5G15230.2	Os09g0414900	Os09t0414900-01
AT5G15230	AT5G15230.1	Os09g0414900	Os09t0414900-01
AT1G24010	AT1G24010.1	Os04g0465600	Os04t0465600-01
AT5G25140	AT5G25140.1	Os07g0291750	Os07t0291750-00
AT3G26140	AT3G26140.3	Os04g0481000	Os04t0481000-00
AT3G26140	AT3G26140.2	Os04g0481000	Os04t0481000-00
AT3G26140	AT3G26140.1	Os04g0481000	Os04t0481000-00
AT2G45590	AT2G45590.1	Os03g0251700	Os03t0251700-00
AT1G70720	AT1G70720.2	Os10g0186200	Os10t0186200-00
AT1G70720	AT1G70720.1	Os10g0186200	Os10t0186200-00
AT5G39660	AT5G39660.2	Os03g0169600	Os03t0169600-01
AT5G39660	AT5G39660.1	Os03g0169600	Os03t0169600-01
AT5G39660	AT5G39660.3	Os03g0169600	Os03t0169600-01
AT1G77880	AT1G77880.1	Os07g0673700	Os07t0673700-01
AT1G77880	AT1G77880.3	Os07g0673700	Os07t0673700-01
AT1G77880	AT1G77880.2	Os07g0673700	Os07t0673700-01
AT4G18890	AT4G18890.2	Os01g0203000	Os01t0203000-01
AT4G18890	AT4G18890.1	Os01g0203000	Os01t0203000-01
AT1G26570	AT1G26570.1	Os03g0147150	Os03t0147150-00
AT4G37740	AT4G37740.1	Os11g0551900	Os11t0551900-01
AT5G20960	AT5G20960.2	Os07g0164900	Os07t0164900-01
AT5G20960	AT5G20960.1	Os07g0164900	Os07t0164900-01
AT3G50180	AT3G50180.1	Os04g0505400	Os04t0505400-01
AT5G56150	AT5G56150.1	Os04g0667800	Os04t0667800-02
AT5G56150	AT5G56150.1	Os04g0667800	Os04t0667800-01
AT5G56150	AT5G56150.2	Os04g0667800	Os04t0667800-02
AT5G56150	AT5G56150.2	Os04g0667800	Os04t0667800-01
AT4G20890	AT4G20890.1	Os06g0671900	Os06t0671900-01
AT1G67250	AT1G67250.1	Os02g0800100	Os02t0800100-01
AT1G50900	AT1G50900.1	Os07g0520800	Os07t0520800-01
AT5G62430	AT5G62430.1	Os03g0169600	Os03t0169600-01
AT1G33770	AT1G33770.1	Os11g0242500	Os11t0242500-01
AT1G62700	AT1G62700.1	Os06g0104200	Os06t0104200-01
AT1G62700	AT1G62700.2	Os06g0104200	Os06t0104200-01
AT1G77580	AT1G77580.1	Os07g0506600	Os07t0506600-02
AT1G77580	AT1G77580.1	Os07g0506600	Os07t0506600-01
AT1G77580	AT1G77580.4	Os07g0506600	Os07t0506600-02
AT1G77580	AT1G77580.4	Os07g0506600	Os07t0506600-01
AT1G77580	AT1G77580.2	Os07g0506600	Os07t0506600-02
AT1G77580	AT1G77580.2	Os07g0506600	Os07t0506600-01
AT1G77580	AT1G77580.3	Os07g0506600	Os07t0506600-02
AT1G77580	AT1G77580.3	Os07g0506600	Os07t0506600-01
AT4G08150	AT4G08150.1	Os03g0771500	Os03t0771500-01
AT1G73300	AT1G73300.1	Os04g0176400	Os04t0176400-00
AT1G73300	AT1G73300.2	Os04g0176400	Os04t0176400-00
AT1G27600	AT1G27600.2	Os04g0103100	Os04t0103100-01
AT1G27600	AT1G27600.1	Os04g0103100	Os04t0103100-01
AT1G47640	AT1G47640.1	Os03g0766000	Os03t0766000-01
AT3G16620	AT3G16620.1	Os10g0548800	Os10t0548800-01
AT1G76470	AT1G76470.1	Os09g0491820	Os09t0491820-02
AT1G76470	AT1G76470.1	Os09g0491820	Os09t0491820-01
AT1G76470	AT1G76470.1	Os09g0491822	Os09t0491822-00
AT2G35600	AT2G35600.2	Os03g0853500	Os03t0853500-00
AT2G35600	AT2G35600.1	Os03g0853500	Os03t0853500-00
AT2G35600	AT2G35600.3	Os03g0853500	Os03t0853500-00
AT1G69730	AT1G69730.1	Os02g0623932	Os02t0623932-00
AT1G69730	AT1G69730.1	Os09g0373800	Os09t0373800-00
AT1G68940	AT1G68940.2	Os02g0727300	Os02t0727300-04
AT1G68940	AT1G68940.2	Os02g0727300	Os02t0727300-01
AT1G68940	AT1G68940.2	Os02g0727300	Os02t0727300-03
AT1G68940	AT1G68940.2	Os02g0727300	Os02t0727300-02
AT1G68940	AT1G68940.1	Os02g0727300	Os02t0727300-04
AT1G68940	AT1G68940.1	Os02g0727300	Os02t0727300-01
AT1G68940	AT1G68940.1	Os02g0727300	Os02t0727300-03
AT1G68940	AT1G68940.1	Os02g0727300	Os02t0727300-02
AT1G68940	AT1G68940.3	Os02g0727300	Os02t0727300-04
AT1G68940	AT1G68940.3	Os02g0727300	Os02t0727300-01
AT1G68940	AT1G68940.3	Os02g0727300	Os02t0727300-03
AT1G68940	AT1G68940.3	Os02g0727300	Os02t0727300-02
AT3G11250	AT3G11250.1	Os08g0130500	Os08t0130500-02
AT3G11250	AT3G11250.1	Os08g0130500	Os08t0130500-01
AT3G48320	AT3G48320.1	Os09g0530275	Os09t0530275-00
AT4G22610	AT4G22610.1	Os03g0103100	Os03t0103100-01
AT5G21080	AT5G21080.1	Os07g0205900	Os07t0205900-01
AT5G21080	AT5G21080.1	Os07g0205900	Os07t0205900-02
AT3G52470	AT3G52470.1	Os04g0685400	Os04t0685400-02
AT3G52470	AT3G52470.1	Os04g0685400	Os04t0685400-01
AT5G54750	AT5G54750.2	Os03g0402000	Os03t0402000-01
AT5G54750	AT5G54750.1	Os03g0402000	Os03t0402000-01
AT5G38590	AT5G38590.3	Os01g0752100	Os01t0752100-01
AT5G38590	AT5G38590.2	Os01g0752100	Os01t0752100-01
AT5G38590	AT5G38590.1	Os01g0752100	Os01t0752100-01
AT5G38590	AT5G38590.4	Os01g0752100	Os01t0752100-01
AT5G38680	AT5G38680.1	Os07g0673700	Os07t0673700-01
AT1G71695	AT1G71695.1	Os01g0962700	Os01t0962700-01
AT1G05620	AT1G05620.1	Os03g0425200	Os03t0425200-02
AT1G05620	AT1G05620.1	Os03g0425200	Os03t0425200-01
AT1G05620	AT1G05620.2	Os03g0425200	Os03t0425200-02
AT1G05620	AT1G05620.2	Os03g0425200	Os03t0425200-01
AT4G16760	AT4G16760.2	Os06g0103500	Os06t0103500-01
AT4G16760	AT4G16760.2	Os06g0103500	Os06t0103500-04
AT4G16760	AT4G16760.2	Os06g0103500	Os06t0103500-02
AT4G16760	AT4G16760.2	Os06g0103500	Os06t0103500-03
AT4G16760	AT4G16760.1	Os06g0103500	Os06t0103500-01
AT4G16760	AT4G16760.1	Os06g0103500	Os06t0103500-04
AT4G16760	AT4G16760.1	Os06g0103500	Os06t0103500-02
AT4G16760	AT4G16760.1	Os06g0103500	Os06t0103500-03
AT3G59810	AT3G59810.2	Os02g0510100	Os02t0510100-01
AT3G59810	AT3G59810.2	Os02g0510100	Os02t0510100-02
AT3G59810	AT3G59810.1	Os02g0510100	Os02t0510100-01
AT3G59810	AT3G59810.1	Os02g0510100	Os02t0510100-02
AT3G59810	AT3G59810.3	Os02g0510100	Os02t0510100-01
AT3G59810	AT3G59810.3	Os02g0510100	Os02t0510100-02
AT3G60260	AT3G60260.2	Os02g0652300	Os02t0652300-01
AT3G60260	AT3G60260.4	Os02g0652300	Os02t0652300-01
AT3G60260	AT3G60260.3	Os02g0652300	Os02t0652300-01
AT3G60260	AT3G60260.1	Os02g0652300	Os02t0652300-01
AT4G02610	AT4G02610.1	Os03g0797000	Os03t0797000-01
AT4G02610	AT4G02610.1	Os07g0182100	Os07t0182100-01
AT5G19980	AT5G19980.1	Os08g0203900	Os08t0203900-01
AT2G18750	AT2G18750.3	Os04g0444200	Os04t0444200-01
AT2G18750	AT2G18750.2	Os04g0444200	Os04t0444200-01
AT2G18750	AT2G18750.1	Os04g0444200	Os04t0444200-01
AT3G11760	AT3G11760.1	Os03g0649000	Os03t0649000-01
AT2G27080	AT2G27080.2	Os12g0127200	Os12t0127200-01
AT2G27080	AT2G27080.2	Os11g0130400	Os11t0130400-01
AT2G27080	AT2G27080.1	Os12g0127200	Os12t0127200-01
AT2G27080	AT2G27080.1	Os11g0130400	Os11t0130400-01
AT5G08020	AT5G08020.1	Os03g0214100	Os03t0214100-01
AT1G14320	AT1G14320.2	Os11g0220800	Os11t0220800-01
AT1G14320	AT1G14320.1	Os11g0220800	Os11t0220800-01
AT4G35620	AT4G35620.2	Os04g0563700	Os04t0563700-01
AT4G35620	AT4G35620.1	Os04g0563700	Os04t0563700-01
AT3G11330	AT3G11330.1	Os02g0593600	Os02t0593600-01
AT5G24950	AT5G24950.1	Os09g0530275	Os09t0530275-00
AT3G04480	AT3G04480.1	Os02g0810450	Os02t0810450-01
AT5G36250	AT5G36250.1	Os02g0471500	Os02t0471500-03
AT5G36250	AT5G36250.1	Os02g0471500	Os02t0471500-01
AT5G36250	AT5G36250.1	Os02g0471500	Os02t0471500-02
AT5G36250	AT5G36250.3	Os02g0471500	Os02t0471500-03
AT5G36250	AT5G36250.3	Os02g0471500	Os02t0471500-01
AT5G36250	AT5G36250.3	Os02g0471500	Os02t0471500-02
AT5G36250	AT5G36250.2	Os02g0471500	Os02t0471500-03
AT5G36250	AT5G36250.2	Os02g0471500	Os02t0471500-01
AT5G36250	AT5G36250.2	Os02g0471500	Os02t0471500-02
AT4G27440	AT4G27440.2	Os10g0496900	Os10t0496900-02
AT4G27440	AT4G27440.2	Os10g0496900	Os10t0496900-01
AT4G27440	AT4G27440.1	Os10g0496900	Os10t0496900-02
AT4G27440	AT4G27440.1	Os10g0496900	Os10t0496900-01
AT4G14990	AT4G14990.1	Os02g0517300	Os02t0517300-01
AT4G14990	AT4G14990.1	Os02g0517300	Os02t0517300-02
AT4G14990	AT4G14990.1	Os02g0294700	Os02t0294700-01
AT4G14990	AT4G14990.2	Os02g0517300	Os02t0517300-01
AT4G14990	AT4G14990.2	Os02g0517300	Os02t0517300-02
AT4G14990	AT4G14990.2	Os02g0294700	Os02t0294700-01
AT2G37040	AT2G37040.1	Os02g0626600	Os02t0626600-00
AT2G37040	AT2G37040.1	Os04g0518400	Os04t0518400-01
AT5G54500	AT5G54500.2	Os01g0784800	Os01t0784800-01
AT5G54500	AT5G54500.1	Os01g0784800	Os01t0784800-01
AT5G22380	AT5G22380.1	Os12g0156100	Os12t0156100-01
AT5G14860	AT5G14860.1	Os09g0330000	Os09t0330000-00
AT2G26230	AT2G26230.1	Os01g0865100	Os01t0865100-01
AT2G26230	AT2G26230.1	Os01g0865100	Os01t0865100-02
AT2G28030	AT2G28030.1	Os01g0178600	Os01t0178600-00
AT2G16510	AT2G16510.1	Os01g0962300	Os01t0962300-00
AT3G46530	AT3G46530.1	Os04g0514600	Os04t0514600-00
AT3G62240	AT3G62240.1	Os05g0279400	Os05t0279400-01
AT3G62240	AT3G62240.1	Os05g0279400	Os05t0279400-02
AT5G55280	AT5G55280.1	Os04g0665400	Os04t0665400-03
AT5G55280	AT5G55280.1	Os04g0665400	Os04t0665400-02
AT5G55280	AT5G55280.1	Os04g0665400	Os04t0665400-01
AT1G09340	AT1G09340.2	Os12g0420200	Os12t0420200-01
AT1G09340	AT1G09340.1	Os12g0420200	Os12t0420200-01
AT2G36320	AT2G36320.1	Os08g0436400	Os08t0436400-00
AT5G24390	AT5G24390.1	Os10g0518100	Os10t0518100-01
AT4G25840	AT4G25840.1	Os08g0243600	Os08t0243600-01
AT4G00520	AT4G00520.2	Os04g0558400	Os04t0558400-01
AT4G00520	AT4G00520.2	Os04g0558400	Os04t0558400-02
AT4G00520	AT4G00520.3	Os04g0558400	Os04t0558400-01
AT4G00520	AT4G00520.3	Os04g0558400	Os04t0558400-02
AT4G00520	AT4G00520.4	Os04g0558400	Os04t0558400-01
AT4G00520	AT4G00520.4	Os04g0558400	Os04t0558400-02
AT5G42070	AT5G42070.1	Os01g0235100	Os01t0235100-01
AT3G60130	AT3G60130.1	Os04g0474300	Os04t0474300-01
AT3G60130	AT3G60130.3	Os04g0474300	Os04t0474300-01
AT3G60130	AT3G60130.2	Os04g0474300	Os04t0474300-01
AT2G02240	AT2G02240.1	Os12g0486900	Os12t0486900-01
AT2G02240	AT2G02240.1	Os08g0150700	Os08t0150700-01
AT2G15630	AT2G15630.1	Os04g0477200	Os04t0477200-02
AT2G15630	AT2G15630.1	Os04g0477200	Os04t0477200-01
AT1G14390	AT1G14390.1	Os06g0589600	Os06t0589600-01
AT4G17695	AT4G17695.1	Os08g0160300	Os08t0160300-00
AT1G26300	AT1G26300.1	Os02g0726400	Os02t0726400-01
AT1G26300	AT1G26300.1	Os02g0726400	Os02t0726400-02
AT1G26300	AT1G26300.3	Os02g0726400	Os02t0726400-01
AT1G26300	AT1G26300.3	Os02g0726400	Os02t0726400-02
AT1G26300	AT1G26300.2	Os02g0726400	Os02t0726400-01
AT1G26300	AT1G26300.2	Os02g0726400	Os02t0726400-02
AT5G65350	AT5G65350.1	Os06g0160100	Os06t0160100-00
AT1G04200	AT1G04200.2	Os01g0773100	Os01t0773100-02
AT1G04200	AT1G04200.2	Os01g0773100	Os01t0773100-01
AT1G04200	AT1G04200.3	Os01g0773100	Os01t0773100-02
AT1G04200	AT1G04200.3	Os01g0773100	Os01t0773100-01
AT1G04200	AT1G04200.1	Os01g0773100	Os01t0773100-02
AT1G04200	AT1G04200.1	Os01g0773100	Os01t0773100-01
AT1G57700	AT1G57700.1	Os11g0242500	Os11t0242500-01
AT1G76540	AT1G76540.1	Os08g0512600	Os08t0512600-01
AT1G43260	AT1G43260.1	Os05g0256350	Os05t0256350-00
AT2G26690	AT2G26690.1	Os01g0556700	Os01t0556700-00
AT2G26690	AT2G26690.3	Os01g0556700	Os01t0556700-00
AT2G26690	AT2G26690.2	Os01g0556700	Os01t0556700-00
AT3G63480	AT3G63480.2	Os08g0117000	Os08t0117000-01
AT3G63480	AT3G63480.1	Os08g0117000	Os08t0117000-01
AT4G33840	AT4G33840.1	Os03g0201800	Os03t0201800-02
AT4G33840	AT4G33840.1	Os03g0201800	Os03t0201800-01
AT4G33840	AT4G33840.1	Os03g0201901	Os03t0201901-00
AT4G39590	AT4G39590.1	Os07g0673700	Os07t0673700-01
AT3G55610	AT3G55610.2	Os01g0848200	Os01t0848200-01
AT3G55610	AT3G55610.2	Os01g0848200	Os01t0848200-02
AT3G55610	AT3G55610.1	Os01g0848200	Os01t0848200-01
AT3G55610	AT3G55610.1	Os01g0848200	Os01t0848200-02
AT4G23580	AT4G23580.1	Os07g0673700	Os07t0673700-01
AT3G59140	AT3G59140.1	Os12g0562700	Os12t0562700-00
AT3G12240	AT3G12240.1	Os04g0176400	Os04t0176400-00
AT1G68640	AT1G68640.1	Os01g0882200	Os01t0882200-00
AT5G17900	AT5G17900.1	Os02g0280100	Os02t0280100-00
AT2G22030	AT2G22030.1	Os07g0673700	Os07t0673700-01
AT1G80040	AT1G80040.3	Os06g0642900	Os06t0642900-01
AT1G80040	AT1G80040.1	Os06g0642900	Os06t0642900-01
AT1G80040	AT1G80040.4	Os06g0642900	Os06t0642900-01
AT1G80040	AT1G80040.2	Os06g0642900	Os06t0642900-01
AT1G22190	AT1G22190.1	Os10g0371100	Os10t0371100-00
AT1G15060	AT1G15060.1	Os08g0359300	Os08t0359300-01
AT1G15060	AT1G15060.1	Os08g0359300	Os08t0359300-02
AT1G15060	AT1G15060.3	Os08g0359300	Os08t0359300-01
AT1G15060	AT1G15060.3	Os08g0359300	Os08t0359300-02
AT1G15060	AT1G15060.2	Os08g0359300	Os08t0359300-01
AT1G15060	AT1G15060.2	Os08g0359300	Os08t0359300-02
AT4G25390	AT4G25390.1	Os03g0251700	Os03t0251700-00
AT4G25390	AT4G25390.2	Os03g0251700	Os03t0251700-00
AT5G51420	AT5G51420.1	Os02g0468100	Os02t0468100-00
AT5G51420	AT5G51420.1	Os04g0481900	Os04t0481900-00
AT5G44800	AT5G44800.1	Os07g0497100	Os07t0497100-01
AT1G19910	AT1G19910.1	Os01g0962300	Os01t0962300-00
AT1G19910	AT1G19910.2	Os01g0962300	Os01t0962300-00
AT2G04062	AT2G04062.1	Os10g0340600	Os10t0340600-01
AT1G32270	AT1G32270.2	Os12g0159000	Os12t0159000-01
AT1G32270	AT1G32270.1	Os12g0159000	Os12t0159000-01
AT1G61540	AT1G61540.1	Os07g0673700	Os07t0673700-01
AT1G31810	AT1G31810.1	Os10g0119300	Os10t0119300-01
AT1G31810	AT1G31810.2	Os10g0119300	Os10t0119300-01
AT3G54700	AT3G54700.2	Os10g0444700	Os10t0444700-02
AT3G54700	AT3G54700.2	Os10g0444700	Os10t0444700-01
AT3G54700	AT3G54700.1	Os10g0444700	Os10t0444700-02
AT3G54700	AT3G54700.1	Os10g0444700	Os10t0444700-01
AT1G63010	AT1G63010.7	Os04g0573000	Os04t0573000-01
AT1G63010	AT1G63010.4	Os04g0573000	Os04t0573000-01
AT1G63010	AT1G63010.3	Os04g0573000	Os04t0573000-01
AT1G63010	AT1G63010.1	Os04g0573000	Os04t0573000-01
AT1G63010	AT1G63010.2	Os04g0573000	Os04t0573000-01
